Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
261590_at	ATROPGEF2, ROPGEF2	Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily., Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily.	1, 1	-259495	AT1G01700	839250	15860008, 15980860, 20736450, 22500990	GO:0005089: Rho guanyl-nucleotide exchange factor activity, GO:0005634: nucleus	
253298_at			4	16135400	AT4G33560	829495	15047898, 15734908, 16033780, 16081496, 16307366, 16284307	GO:0001666: response to hypoxia, GO:0003674: molecular_function, GO:0008150: biological_process, GO:0009855: determination of bilateral symmetry, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009944: polarity specification of adaxial/abaxial axis, GO:0010014: meristem initiation, GO:0010075: regulation of meristem growth, GO:0010310: regulation of hydrogen peroxide metabolic process	
260558_at			2	-18086049	AT2G43600	818962	17419845, 11525512, 17028338	GO:0004568: chitinase activity, GO:0005576: extracellular region	
257922_at	ETR2	Involved in ethylene perception in Arabidopsis	3	8254663	AT3G23150	821891	10938361, 9707532, 9695954, 9576967, 12177468, 12535339, 12509505, 15020633, 15466228, 15466220, 15643078, 15703053, 17224067, 17595158, 19825542, 18577522, 19190240, 19648171, 20062808, 20374664, 20835883, 21386032, 21477822, 22227969, 22467798, 22995285	GO:0004673: protein histidine kinase activity, GO:0004674: protein serine/threonine kinase activity, GO:0005515: protein binding, GO:0005783: endoplasmic reticulum, GO:0009165: nucleotide biosynthetic process, GO:0010105: negative regulation of ethylene-activated signaling pathway, GO:0051740: ethylene binding	04075: Plant hormone signal transduction
249194_at			5	-16988609	AT5G42490	834256	15215502, 16291648, 18775970	GO:0003777: microtubule motor activity, GO:0005737: cytoplasm, GO:0009860: pollen tube growth	
252862_at			4	18478929	AT4G39830	830142	15047898, 15489280, 15632145, 15713015, 15883131, 16473969, 17142483, 17194769, 17181774, 18650403, 18775970	GO:0005576: extracellular region, GO:0009627: systemic acquired resistance, GO:0009697: salicylic acid biosynthetic process, GO:0016126: sterol biosynthetic process, GO:0046520: sphingoid biosynthetic process	
253998_at			4	13200593	AT4G26010	828707	12473102, 12626114, 12913156, 14576160, 15047898, 15231406, 15287975, 15824099, 15908439, 16648215, 17408486, 18441227, 23148892	GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0006826: iron ion transport, GO:0010054: trichoblast differentiation, GO:0010106: cellular response to iron ion starvation, GO:0010167: response to nitrate, GO:0015706: nitrate transport	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
253957_at	AGP13		4	-13317100	AT4G26320	828738	12068095, 12177459, 12805588, 15086809, 15047898, 15235117, 15322080, 15347784, 16244449, 17030626, 17473866, 18725200, 22253603	GO:0005886: plasma membrane, GO:0031225: anchored component of membrane	
252746_at	ATSUS4, SUS4	Encodes a protein with sucrose synthase activity (SUS4)., Encodes a protein with sucrose synthase activity (SUS4).	3, 3	-15179020	AT3G43190	823393	12368499, 12773641, 14739263, 14736918, 14982972, 14760709, 15052571, 15489341, 15734912, 15734908, 16033780, 16055689, 16081496, 16367961, 16463051, 16574747, 16776300, 16941220, 16927204, 17030626, 17172353, 17257168, 18635527, 18710526, 19470642, 21265895, 22184213, 22751299, 22899048	GO:0001666: response to hypoxia, GO:0001666: response to hypoxia, GO:0005773: vacuole, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0005986: sucrose biosynthetic process, GO:0008194: UDP-glycosyltransferase activity, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0016020: membrane, GO:0016157: sucrose synthase activity, GO:0016157: sucrose synthase activity, GO:0016157: sucrose synthase activity, GO:0016757: transferase activity, transferring glycosyl groups, GO:0019375: galactolipid biosynthetic process	00500: Starch and sucrose metabolism, 01100: Metabolic pathways
264706_at	NET2B		1	-3144438	AT1G09720	837500	14576160, 16632591, 18725200, 18775970, 20226671, 21284606, 22840520		
261826_at	ATPMEPCRA, PMEPCRA		1, 1	3888690	AT1G11580	837701	9767082, 12368499, 12535341, 12753585, 12805628, 14595688, 15215502, 15272873, 16299171, 16489130, 16622707, 16920880, 17172353, 17153927, 18650403, 18796151, 18854047, 23289948	GO:0005618: cell wall, GO:0005774: vacuolar membrane, GO:0005829: cytosol, GO:0009505: plant-type cell wall, GO:0009617: response to bacterium, GO:0030599: pectinesterase activity, GO:0052541: plant-type cell wall cellulose metabolic process, GO:0052546: cell wall pectin metabolic process	
255807_at			4	6374734	AT4G10270	826619	15173595, 15347791, 15708574, 16081496, 17172353, 18643985	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0009611: response to wounding	
251977_at	SAUR57		3	19742968	AT3G53250	28719402	16299182, 16412086	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0009733: response to auxin	04075: Plant hormone signal transduction
261985_at			1	12233769	AT1G33750	840266	12566586, 12777052, 15918888	GO:0005737: cytoplasm	
246991_at	RHS19		5	26894856	AT5G67400	836876	12473102, 15047898, 15231406, 15634198, 16648215, 16766693, 17030626, 17337630, 17408486, 19448035, 22253603	GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0010054: trichoblast differentiation	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
260603_at			1	-20927643	AT1G55960	842047	15186492, 18671872, 18775970	GO:0008150: biological_process, GO:0010264: myo-inositol hexakisphosphate biosynthetic process	
249227_at	PER64		5	16852630	AT5G42180	834223	12473102, 15047898, 15272873, 15231406, 15937231, 16287169, 18783601, 19582540	GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0009505: plant-type cell wall, GO:0010413: glucuronoxylan metabolic process, GO:0045492: xylan biosynthetic process	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
265049_at			1	-19359039	AT1G52060	841635	15272001, 15634198, 15824099, 17122067, 18359847, 18687588	GO:0005576: extracellular region, GO:0008150: biological_process	
246149_at			5	-6724115	AT5G19890	832111	12481097, 12473102, 12913156, 14730065, 15047898, 15231406, 15347784, 15610358, 15546358, 16021335, 16258012, 16798948, 17061125, 17149585, 17411438, 18070919, 21333657, 23134674	GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0005634: nucleus, GO:0005737: cytoplasm	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
251226_at	ATPRP3, PRP3	Proline-rich protein, Proline-rich protein	3, 3	23182722	AT3G62680	825442	10712533, 10594096, 15824099, 16258017, 16412086, 16648215, 17098810, 17408486, 18682547, 20736450, 22253603	GO:0005618: cell wall, GO:0009506: plasmodesma, GO:0009653: anatomical structure morphogenesis, GO:0010054: trichoblast differentiation, GO:0010054: trichoblast differentiation, GO:0048364: root development, GO:0048527: lateral root development, GO:0048589: developmental growth, GO:0048765: root hair cell differentiation, GO:0048767: root hair elongation, GO:0048869: cellular developmental process, GO:0071365: cellular response to auxin stimulus, GO:0071369: cellular response to ethylene stimulus, GO:0072732: cellular response to calcium ion starvation	
267178_at			2	15830989	AT2G37750	818352	14576160, 15489280, 18650403	GO:0003674: molecular_function, GO:0008150: biological_process	
264640_at	ATEXPB2, ATHEXP, EXPB2	member of BETA-EXPANSINS. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of BETA-EXPANSINS. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of BETA-EXPANSINS. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio)	1, 1, 1	24427266	AT1G65680	842879	11641069, 11891242, 15047898, 15565108, 16942607	GO:0005576: extracellular region, GO:0009826: unidimensional cell growth, GO:0009826: unidimensional cell growth, GO:0009828: plant-type cell wall loosening, GO:0009828: plant-type cell wall loosening, GO:0009831: plant-type cell wall modification involved in multidimensional cell growth	
247477_at			5	25033518	AT5G62340	836355	16258017, 17435085, 18725200	GO:0005576: extracellular region, GO:0046910: pectinesterase inhibitor activity, GO:0048527: lateral root development, GO:0048589: developmental growth, GO:0048765: root hair cell differentiation	
250801_at			5	1461907	AT5G04960	830378	15634198, 16622707, 17408486, 17616511, 18178671, 18725200, 18687588, 22253603	GO:0009505: plant-type cell wall, GO:0010054: trichoblast differentiation, GO:0030599: pectinesterase activity	
247297_at			5	-25650641	AT5G64100	836531	12473102, 12626114, 12609038, 12805589, 12953064, 14576160, 14595688, 14730065, 15047898, 15272873, 15231406, 16307366, 16463051, 16621846, 16920880, 17038189, 17149585, 18684332, 18796151, 23180292	GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0005618: cell wall, GO:0005886: plasma membrane, GO:0009506: plasmodesma, GO:0010167: response to nitrate, GO:0015698: inorganic anion transport, GO:0015706: nitrate transport	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
264846_at			2	-7760005	AT2G17850	816295	12492831, 12482606, 15181206, 15272001, 15734912, 16033780, 16307366, 17061125, 17056621, 17408957, 18567827, 22589469	GO:0001666: response to hypoxia, GO:0003674: molecular_function, GO:0007568: aging, GO:0009507: chloroplast, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0010089: xylem development, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0044036: cell wall macromolecule metabolic process	
248486_at	ATRBOHC, RBOHC, RHD2	RHD2 (along with RHD3 and RHD4) is required for normal root hair elongation. Has NADPH oxidase activity. Gene is expressed in the elongation and differention zone in trichoblasts and elongating root hairs. RDH2 is localized to the growing tips of root hair cells. It is required for the production of reactive oxygen species in response to extracellular ATP stimulus. The increase in ROS production stimulates Ca2+ influx., RHD2 (along with RHD3 and RHD4) is required for normal root hair elongation. Has NADPH oxidase activity. Gene is expressed in the elongation and differention zone in trichoblasts and elongating root hairs. RDH2 is localized to the growing tips of root hair cells. It is required for the production of reactive oxygen species in response to extracellular ATP stimulus. The increase in ROS production stimulates Ca2+ influx., RHD2 (along with RHD3 and RHD4) is required for normal root hair elongation. Has NADPH oxidase activity. Gene is expressed in the elongation and differention zone in trichoblasts and elongating root hairs. RDH2 is localized to the growing tips of root hair cells. It is required for the production of reactive oxygen species in response to extracellular ATP stimulus. The increase in ROS production stimulates Ca2+ influx.	5, 5, 5	-20757284	AT5G51060	835179	10898773, 10898772, 9628030, 9390433, 12354956, 12660786, 15173595, 15908600, 15923322, 16212611, 17301029, 18309082, 18408046, 18643991, 19220789, 16355224, 18317797, 20637647, 22001402, 21976360, 22383108, 22730426, 22751303, 23266413	GO:0005634: nucleus, GO:0005887: integral component of plasma membrane, GO:0006952: defense response, GO:0009060: aerobic respiration, GO:0010053: root epidermal cell differentiation, GO:0010359: regulation of anion channel activity, GO:0016174: NAD(P)H oxidase activity, GO:0033198: response to ATP, GO:0048767: root hair elongation, GO:0052542: defense response by callose deposition	
250152_at			5	4898737	AT5G15120	831364	15272001, 15546358, 16081496, 16159328, 20097791, 22589469	GO:0001666: response to hypoxia, GO:0005634: nucleus, GO:0009061: anaerobic respiration, GO:0009061: anaerobic respiration, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0010089: xylem development, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0044036: cell wall macromolecule metabolic process	00430: Taurine and hypotaurine metabolism, 01100: Metabolic pathways
253613_at			4	14835833	AT4G30320	829155		GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0005576: extracellular region, GO:0008150: biological_process, GO:0010054: trichoblast differentiation, GO:0048765: root hair cell differentiation	
257057_at									
259276_at			3	-67058	AT3G01190	821314	12481097, 12473102, 14730065, 15086809, 15047898, 15231406, 15347784, 15694452, 16626458, 16673935, 16648215, 16766693, 17061125, 17038189, 17122067	GO:0000041: transition metal ion transport, GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0006826: iron ion transport, GO:0010106: cellular response to iron ion starvation, GO:0010167: response to nitrate, GO:0010359: regulation of anion channel activity, GO:0015706: nitrate transport, GO:0048527: lateral root development, GO:0048589: developmental growth, GO:0048765: root hair cell differentiation	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
262666_at	ATFUT6, FUT6	member of Xyloglucan fucosyltransferase family, member of Xyloglucan fucosyltransferase family	1, 1	4822528	AT1G14080	837968	11743104, 15860015, 20194500, 20736450	GO:0005794: Golgi apparatus, GO:0008417: fucosyltransferase activity, GO:0016757: transferase activity, transferring glycosyl groups	
