Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
260292_at	APG13, ATMURE, MURE, PDE316	Encodes AtMurE, a homolog of the bacterial MurE that catalyze the ATP-dependent formation of UDP-N-acetylmuramic acid-tripeptide in bacterial peptidoglycan biosynthesis.  Localized to plastids.  AtMurE is involved in chloroplast biogenesis., Encodes AtMurE, a homolog of the bacterial MurE that catalyze the ATP-dependent formation of UDP-N-acetylmuramic acid-tripeptide in bacterial peptidoglycan biosynthesis.  Localized to plastids.  AtMurE is involved in chloroplast biogenesis., Encodes AtMurE, a homolog of the bacterial MurE that catalyze the ATP-dependent formation of UDP-N-acetylmuramic acid-tripeptide in bacterial peptidoglycan biosynthesis.  Localized to plastids.  AtMurE is involved in chloroplast biogenesis., Encodes AtMurE, a homolog of the bacterial MurE that catalyze the ATP-dependent formation of UDP-N-acetylmuramic acid-tripeptide in bacterial peptidoglycan biosynthesis.  Localized to plastids.  AtMurE is involved in chloroplast biogenesis.	1, 1, 1, 1	23614437	AT1G63680	842672	12969431, 14576160, 15908600, 16326926, 17521445, 18036201	GO:0005524: ATP binding, GO:0005737: cytoplasm, GO:0006364: rRNA processing, GO:0006399: tRNA metabolic process, GO:0009058: biosynthetic process, GO:0009295: nucleoid, GO:0009507: chloroplast, GO:0009658: chloroplast organization, GO:0009658: chloroplast organization, GO:0009902: chloroplast relocation, GO:0010020: chloroplast fission, GO:0010027: thylakoid membrane organization, GO:0016874: ligase activity, GO:0034660: ncRNA metabolic process, GO:0042793: plastid transcription, GO:0045893: positive regulation of transcription, DNA-templated	
250419_at			5	-3587978	AT5G11250	830995	14576160, 16798885, 17956627	GO:0006952: defense response	
266500_at	ATSPLA2-ALPHA, PLA2-ALPHA	Encodes a secretory phospholipase A2 enzyme, which specifically hydrolyzes the sn-2 position of phospholipids. The enzyme has a preference towards linoleoyl acyl chain over palmitoyl acyl chain. It also has a slight preference for phosphatidylcholine over phosphatidylethanolamine., Encodes a secretory phospholipase A2 enzyme, which specifically hydrolyzes the sn-2 position of phospholipids. The enzyme has a preference towards linoleoyl acyl chain over palmitoyl acyl chain. It also has a slight preference for phosphatidylcholine over phosphatidylethanolamine.	2, 2	-2842353	AT2G06925	815261	12953106, 14550557, 15130548, 16140037, 18650403, 18725378, 17692835, 21195068, 21278126, 22719742	GO:0004623: phospholipase A2 activity, GO:0004623: phospholipase A2 activity, GO:0005576: extracellular region, GO:0005773: vacuole, GO:0005794: Golgi apparatus	
266745_at	PKS1	Encodes a basic soluble protein which can independently bind to either PHYA or PHYB, regardless of whether the phytochromes are in the Pr or Pfr state.  PKS1 can be phosphorylated by oat phyA in vitro in a light regulated manner.  It is postulated to be a negative regulator of phyB signalling.	2	-854947	AT2G02950	814823	10348744, 14576160, 14615593, 16777956, 16908503, 16891401, 17076805, 18024556, 18266898, 20071603, 22374392	GO:0005515: protein binding, GO:0005737: cytoplasm, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0009585: red, far-red light phototransduction, GO:0009637: response to blue light, GO:0009638: phototropism, GO:0009958: positive gravitropism, GO:0010017: red or far-red light signaling pathway, GO:0010114: response to red light, GO:0010155: regulation of proton transport, GO:0010218: response to far red light, GO:0046777: protein autophosphorylation	
261901_at	AtJ8, AtToc12, DJC22, J8, Toc12	A nuclear encoded soluble protein found in the chloroplast stroma., A nuclear encoded soluble protein found in the chloroplast stroma., A nuclear encoded soluble protein found in the chloroplast stroma., A nuclear encoded soluble protein found in the chloroplast stroma., A nuclear encoded soluble protein found in the chloroplast stroma.	1, 1, 1, 1, 1	-30403644	AT1G80920	844432	12167669, 12509532, 12773641, 12753580, 14576160, 15908439, 16258011, 16244138, 16403842, 18305208, 18775970, 19086173, 20205940, 20841453, 21592617	GO:0005634: nucleus, GO:0006457: protein folding, GO:0009416: response to light stimulus, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009570: chloroplast stroma	
258292_at			3	8347200	AT3G23330	821914		GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
256060_at			1	-2164188	AT1G07050	837216	15695462, 18216856	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0007623: circadian rhythm, GO:0008150: biological_process	
256918_s_at								GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated	
245770_at			1	-10641099, -10641099	AT1G30240	839904	15695462, 18650403	GO:0005634: nucleus, GO:0006606: protein import into nucleus, GO:0008150: biological_process, GO:0009220: pyrimidine ribonucleotide biosynthetic process	
264094_at	SCI1		1	29794387	AT1G79200	844261	22301969	GO:0003674: molecular_function, GO:0005634: nucleus	
252269_at	LSU1		3	-18375269, -18375269	AT3G49580	824120	15842617, 15911562, 18650403, 18775970, 20147370	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
267592_at		Encodes a Cysteine-rich peptide (CRP) family protein	2	-16561788	AT2G39710	818555	12169696, 12913156, 14576160, 14697270, 15047898, 15489280, 15546358, 16539732, 18650403	GO:0005576: extracellular region, GO:0006508: proteolysis	
255070_at	ATISA3, ISA3	Encodes an isoamylase-like protein. Mutant studies show that the gene is strongly involved in starch breakdown. A GUS-protein fusion product was shown to localize to the surface of chloroplastic structures reminiscent of starch granules. In the mutants, the chloroplastic &#945;-amylase AMY3 is upregulated., Encodes an isoamylase-like protein. Mutant studies show that the gene is strongly involved in starch breakdown. A GUS-protein fusion product was shown to localize to the surface of chloroplastic structures reminiscent of starch granules. In the mutants, the chloroplastic &#945;-amylase AMY3 is upregulated.	4, 4	5784074	AT4G09020	826481	12084821, 15347792, 15743447, 15849301, 15749471, 15862090, 15927942, 16495218, 16623895, 16941220, 18231654, 18252844, 18671872, 18616834, 18815382, 18787712, 19074683, 19776162, 23019330	GO:0000272: polysaccharide catabolic process, GO:0004556: alpha-amylase activity, GO:0005975: carbohydrate metabolic process, GO:0005982: starch metabolic process, GO:0005983: starch catabolic process, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009569: chloroplast starch grain, GO:0009570: chloroplast stroma, GO:0009664: plant-type cell wall organization, GO:0019156: isoamylase activity, GO:0019252: starch biosynthetic process	
259040_at	ATGSTU8, GSTU8	Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002)., Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).	3, 3	-2848289	AT3G09270	820083	12090627, 12609038, 15824099, 16258012, 16502469, 16920880, 17061125, 17142483, 17149585, 18053238, 18441212, 18650403, 19174456	GO:0004364: glutathione transferase activity, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0006635: fatty acid beta-oxidation, GO:0009407: toxin catabolic process, GO:0009407: toxin catabolic process, GO:0010583: response to cyclopentenone, GO:0043161: proteasome-mediated ubiquitin-dependent protein catabolic process, GO:0046686: response to cadmium ion, GO:0051788: response to misfolded protein, GO:0080129: proteasome core complex assembly	
249322_at	TOM20-4	Form of TOM20, which is a component of the TOM complex  involved in transport of nuclear-encoded mitochondrial proteins	5	16404457	AT5G40930	834094	10889230, 11161051, 14730085, 16331427, 16461275, 16941219, 17981999, 18650403, 18775970, 20215589, 22863398	GO:0000278: mitotic cell cycle, GO:0005515: protein binding, GO:0005739: mitochondrion, GO:0005742: mitochondrial outer membrane translocase complex, GO:0005744: TIM23 mitochondrial import inner membrane translocase complex, GO:0005774: vacuolar membrane, GO:0006396: RNA processing, GO:0006626: protein targeting to mitochondrion, GO:0006626: protein targeting to mitochondrion, GO:0006626: protein targeting to mitochondrion, GO:0015450: P-P-bond-hydrolysis-driven protein transmembrane transporter activity	
254645_at	SEL1		4	-10215120	AT4G18520	827584	14576160, 17521445	GO:0005739: mitochondrion, GO:0008150: biological_process	
258909_at			3	-1920207, -1920207, -1920454	AT3G06340	819808	18650403, 18775970	GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0006486: protein glycosylation	
250529_at	PDE340		5	2790295	AT5G08610	830762	12481097, 16807317, 18184068, 18650403, 18775970	GO:0008026: ATP-dependent helicase activity, GO:0009220: pyrimidine ribonucleotide biosynthetic process, GO:0009507: chloroplast	
250049_at			5	-5867283, -5867283	AT5G17780	831646	15208423, 16299169, 16415209, 16829591, 17227547, 17478635, 18775970, 20736450	GO:0005737: cytoplasm, GO:0016787: hydrolase activity	
254343_at	APR3, ATAPR3, PRH-26, PRH26	Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group., Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group., Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group., Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group.	4, 4, 4, 4	-11657008, -11657008	AT4G21990	828288	10571863, 9653199, 8917600, 8917599, 12492831, 12773641, 14576160, 15247402, 15347784, 15684019, 15842617, 15824099, 16244144, 16307302, 16297073, 17031546, 17189325, 17337631, 17616737, 18218969, 18178671, 18684332, 18775970, 18931455, 19825619, 20042022, 21623972	GO:0000103: sulfate assimilation, GO:0000103: sulfate assimilation, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009973: adenylyl-sulfate reductase activity	
265291_at			2	9657487, 9657344, 9657474	AT2G22720	816802	15247369, 18775970	GO:0003674: molecular_function, GO:0008150: biological_process	
248634_at	OVA2		5	-19874944, -19876166, -19874944	AT5G49030	834962	16251277, 16297076, 16575591, 18650403	GO:0004812: aminoacyl-tRNA ligase activity, GO:0005524: ATP binding, GO:0005737: cytoplasm, GO:0006418: tRNA aminoacylation for protein translation, GO:0009507: chloroplast, GO:0009570: chloroplast stroma, GO:0009793: embryo development ending in seed dormancy, GO:0010027: thylakoid membrane organization, GO:0010228: vegetative to reproductive phase transition of meristem, GO:0016117: carotenoid biosynthetic process, GO:0016226: iron-sulfur cluster assembly, GO:0048481: plant ovule development, GO:0048481: plant ovule development	00290: Valine, leucine and isoleucine biosynthesis, 00970: Aminoacyl-tRNA biosynthesis
251197_at			3	23268710	AT3G62960	825471	16400686, 16720602, 17031546, 17581762	GO:0005737: cytoplasm, GO:0048653: anther development	
257985_at	JMJ30, JMJD5		3, 3	7275706, 7275674, 7275706	AT3G20810	821629	15319476, 21115819, 21139085, 21358285	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0007623: circadian rhythm, GO:0042752: regulation of circadian rhythm	
265629_at								GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005739: mitochondrion, GO:0006342: chromatin silencing, GO:0006355: regulation of transcription, DNA-templated, GO:0009855: determination of bilateral symmetry, GO:0009887: animal organ morphogenesis, GO:0009965: leaf morphogenesis, GO:0010014: meristem initiation, GO:0010051: xylem and phloem pattern formation, GO:0010073: meristem maintenance, GO:0010078: maintenance of root meristem identity, GO:0010479: stele development, GO:0016569: covalent chromatin modification, GO:0031047: gene silencing by RNA, GO:0042803: protein homodimerization activity, GO:0045893: positive regulation of transcription, DNA-templated, GO:0048364: root development, GO:0048439: flower morphogenesis, GO:0048519: negative regulation of biological process	
255331_at	AtRbcX1, RbcX1		4, 4	-2116553	AT4G04330	825753	12172015, 15805491, 16081527, 17579518, 18671872, 18650403, 21922322, 23295968	GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009534: chloroplast thylakoid, GO:0009651: response to salt stress, GO:0009718: anthocyanin-containing compound biosynthetic process, GO:0044183: protein binding involved in protein folding, GO:0061077: chaperone-mediated protein folding	
258138_at	ATMSH7, MSH6-2, MSH7	encodes a DNA mismatch repair homolog of human MutS gene, MSH6. There are four MutS genes in Arabidopsis, MSH2, MSH3, MSH6, and MSH7, which all act as heterodimers and bind to 51-mer duplexes. MSH2*MSH7 exhibit moderate affinity for a (T/G) substrate and weak binding of (+T), suggesting MSH2*MSH7 may be specialized for lesions/base mispairs not tested or for (T/G) mispairs in special contexts., encodes a DNA mismatch repair homolog of human MutS gene, MSH6. There are four MutS genes in Arabidopsis, MSH2, MSH3, MSH6, and MSH7, which all act as heterodimers and bind to 51-mer duplexes. MSH2*MSH7 exhibit moderate affinity for a (T/G) substrate and weak binding of (+T), suggesting MSH2*MSH7 may be specialized for lesions/base mispairs not tested or for (T/G) mispairs in special contexts., encodes a DNA mismatch repair homolog of human MutS gene, MSH6. There are four MutS genes in Arabidopsis, MSH2, MSH3, MSH6, and MSH7, which all act as heterodimers and bind to 51-mer duplexes. MSH2*MSH7 exhibit moderate affinity for a (T/G) substrate and weak binding of (+T), suggesting MSH2*MSH7 may be specialized for lesions/base mispairs not tested or for (T/G) mispairs in special contexts.	3, 3, 3	-8912343	AT3G24495	822040	10852942, 11908653, 20032078	GO:0000228: nuclear chromosome, GO:0000400: four-way junction DNA binding, GO:0000710: meiotic mismatch repair, GO:0000911: cytokinesis by cell plate formation, GO:0003684: damaged DNA binding, GO:0003684: damaged DNA binding, GO:0005515: protein binding, GO:0005524: ATP binding, GO:0005634: nucleus, GO:0006260: DNA replication, GO:0006270: DNA replication initiation, GO:0006275: regulation of DNA replication, GO:0006298: mismatch repair, GO:0006306: DNA methylation, GO:0007129: synapsis, GO:0007131: reciprocal meiotic recombination, GO:0007131: reciprocal meiotic recombination, GO:0008094: DNA-dependent ATPase activity, GO:0008283: cell proliferation, GO:0009411: response to UV, GO:0009909: regulation of flower development, GO:0010389: regulation of G2/M transition of mitotic cell cycle, GO:0010564: regulation of cell cycle process, GO:0016458: gene silencing, GO:0032137: guanine/thymine mispair binding, GO:0032138: single base insertion or deletion binding, GO:0032301: MutSalpha complex, GO:0034968: histone lysine methylation, GO:0043570: maintenance of DNA repeat elements, GO:0045910: negative regulation of DNA recombination, GO:0051567: histone H3-K9 methylation, GO:0051726: regulation of cell cycle	
