Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
250910_at	AT-HSFA3, HSFA3	Member of Heat Stress Transcription Factor (Hsf) family. Expression is regulated by DREB2A and in turn HSFA3 regulates the expression of hsps Hsp18.1-CI and Hsp26.5-MII35S. Involved in  establishing thermotolerence., Member of Heat Stress Transcription Factor (Hsf) family. Expression is regulated by DREB2A and in turn HSFA3 regulates the expression of hsps Hsp18.1-CI and Hsp26.5-MII35S. Involved in  establishing thermotolerence.	5, 5	-971786	AT5G03720	831749	11118137, 17346263, 17722694, 17999647, 18055584, 18261981, 20849812, 22286229	GO:0003677: DNA binding, GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0009408: response to heat, GO:0009408: response to heat, GO:0010200: response to chitin	
266613_at			2	6404175	AT2G14900	815979	12119417, 12007405, 15047898, 16412086, 16648215, 17616511, 18650403	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0009739: response to gibberellin	
254336_at			4	11683865	AT4G22050	828294	14697270, 16299181, 17559508, 18931455	GO:0005576: extracellular region, GO:0006508: proteolysis	
254823_at			4	-7449274, -7449342	AT4G12580	826871		GO:0003674: molecular_function, GO:0005575: cellular_component, GO:0008150: biological_process	
264968_at			1	-25236811, -25236811	AT1G67360	843057	12566592, 12753585, 15047901, 15539469, 16258017, 16500996, 16461379, 17672910, 17888165, 18305208, 18441225, 18650403, 18775970	GO:0005737: cytoplasm, GO:0005773: vacuole, GO:0008150: biological_process	
253550_at	ATCIPK6, CIPK6, SIP3, SNRK3.14	Encodes CBL-interacting protein kinase 6 (CIPK6). Required for development and salt tolerance., Encodes CBL-interacting protein kinase 6 (CIPK6). Required for development and salt tolerance., Encodes CBL-interacting protein kinase 6 (CIPK6). Required for development and salt tolerance., Encodes CBL-interacting protein kinase 6 (CIPK6). Required for development and salt tolerance.	4, 4, 4, 4	15067053	AT4G30960	829221	10725350, 11230129, 11115898, 12805596, 12045290, 14730064, 15047901, 17360592, 17551672, 17616511, 19187042, 19820350, 21445098, 21477822, 21971994	GO:0005515: protein binding, GO:0005886: plasma membrane, GO:0007275: multicellular organism development, GO:0009414: response to water deprivation, GO:0009651: response to salt stress, GO:0010118: stomatal movement, GO:0010540: basipetal auxin transport, GO:0016301: kinase activity, GO:0019722: calcium-mediated signaling, GO:0042538: hyperosmotic salinity response	
246302_at	ATCAX3, ATHCX1, CAX1-LIKE, CAX3		3, 3, 3, 3	19239427	AT3G51860	824349	11080595, 11562366, 11500563, 11950973, 12376668, 12369623, 12480930, 12566577, 14583601, 14960315, 16055687, 16478044, 17968588, 18650403, 19098009, 19819871, 19841670, 20736450, 21258004, 21277284, 21546457, 21657244, 21914662, 22086421, 23148892	GO:0005515: protein binding, GO:0005773: vacuole, GO:0005774: vacuolar membrane, GO:0006793: phosphorus metabolic process, GO:0006812: cation transport, GO:0006814: sodium ion transport, GO:0006816: calcium ion transport, GO:0006874: cellular calcium ion homeostasis, GO:0006882: cellular zinc ion homeostasis, GO:0006882: cellular zinc ion homeostasis, GO:0009624: response to nematode, GO:0009624: response to nematode, GO:0009705: plant-type vacuole membrane, GO:0010351: lithium ion transport, GO:0015368: calcium:cation antiporter activity, GO:0015369: calcium:proton antiporter activity, GO:0015369: calcium:proton antiporter activity, GO:0015491: cation:cation antiporter activity, GO:0015491: cation:cation antiporter activity, GO:0030026: cellular manganese ion homeostasis, GO:0051592: response to calcium ion, GO:0055062: phosphate ion homeostasis	
259618_at	AtMYB112, MYB112	Encodes a putative transcription factor (MYB112)., Encodes a putative transcription factor (MYB112).	1, 1	-17704179	AT1G48000	841218	11118137, 11597504, 15047901, 16258012, 16463103, 16553893	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0009651: response to salt stress, GO:0009737: response to abscisic acid, GO:0009751: response to salicylic acid, GO:0009830: cell wall modification involved in abscission, GO:0046686: response to cadmium ion	
252414_at	AtG3Pp1, ATPS3, G3Pp1, PS3	Encodes a Pi starvation-responsive protein AtPS3., Encodes a Pi starvation-responsive protein AtPS3., Encodes a Pi starvation-responsive protein AtPS3., Encodes a Pi starvation-responsive protein AtPS3.	3, 3, 3, 3	-17472342	AT3G47420	823896	14722088, 15539473, 15894620, 16679424, 17085508, 17559508, 18552355, 18650403, 21788361, 23148892	GO:0005351: carbohydrate:proton symporter activity, GO:0008643: carbohydrate transport, GO:0055062: phosphate ion homeostasis	
260391_at	SS2	Encodes AtSS-2 strictosidine synthase.	1	-27835131	AT1G74020	843740	12535341, 15215502, 15371352, 15489280, 15539469, 16010003, 16021335, 18650403, 18805951, 18831797, 19121120, 20736450	GO:0005773: vacuole, GO:0005774: vacuolar membrane, GO:0005794: Golgi apparatus, GO:0005886: plasma membrane, GO:0009506: plasmodesma, GO:0009611: response to wounding, GO:0009753: response to jasmonic acid, GO:0010167: response to nitrate, GO:0010260: animal organ senescence, GO:0015706: nitrate transport	00901: Indole alkaloid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
254234_at			4	-12336186	AT4G23680	828468	12952558, 14722088, 15319476, 16291648, 22487254	GO:0003674: molecular_function, GO:0005575: cellular_component	
246554_at	APG6, AtCLPB3, CLPB-P, CLPB3	Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype., Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype., Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype., Encodes a chloroplast-targeted Hsp101 homologue.  Functions as a molecular chaperone involved in plastid differentiation mediating internal thylakoid membrane formation and conferring thermotolerance to chloroplasts during heat stress.  APG6 is constitutively expressed in the root tips, the organ boundary region, the reproductive tissues of mature plants where plastids exist as proplastids, and slightly in the stems and leaves.  APG6 expression is upregulated in response to heat shock in various organs, but not in response to other abiotic stresses.  Apg6 mutants have a pale-green phenotype.	5, 5, 5, 5	-5014212	AT5G15450	831398	12185496, 10889261, 14576160, 14593120, 15047901, 15561727, 16644052, 16995899, 17181860, 17144892, 18055584, 18189342, 18785823, 18775970, 18854047, 19423572, 20811767, 21889051	GO:0005524: ATP binding, GO:0005737: cytoplasm, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009507: chloroplast, GO:0009532: plastid stroma, GO:0009570: chloroplast stroma, GO:0009658: chloroplast organization, GO:0016887: ATPase activity	
265430_at	LLG2		2	-8924894	AT2G20700	816598	12068095, 12805588, 14671020, 18775970, 19028964, 20163554	GO:0003674: molecular_function, GO:0005886: plasma membrane, GO:0008150: biological_process, GO:0031225: anchored component of membrane, GO:0090406: pollen tube	
246864_at	ATKO1, CYP701A3, GA3	Encodes a member of the CYP701A cytochrome p450 family that is involved in later steps of the gibberellin biosynthetic pathway., Encodes a member of the CYP701A cytochrome p450 family that is involved in later steps of the gibberellin biosynthetic pathway., Encodes a member of the CYP701A cytochrome p450 family that is involved in later steps of the gibberellin biosynthetic pathway.	5, 5, 5	9036018	AT5G25900	832659	10852936, 9952446, 9671797, 12232124, 11722763, 14988475, 15509835, 16303558, 16618929, 17965273, 18502975, 20008096, 20698828, 21163959, 21545802	GO:0005783: endoplasmic reticulum, GO:0009507: chloroplast, GO:0009686: gibberellin biosynthetic process, GO:0009686: gibberellin biosynthetic process, GO:0009686: gibberellin biosynthetic process, GO:0009707: chloroplast outer membrane, GO:0009740: gibberellic acid mediated signaling pathway, GO:0009740: gibberellic acid mediated signaling pathway, GO:0010241: ent-kaurene oxidation to kaurenoic acid, GO:0019825: oxygen binding	00904: Diterpenoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
252572_at	ATMLO3, MLO3	A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO3 belongs to the clade IV, with AtMLO2, AtMLO6 and AtMLO12. The gene is expressed during early seedling growth, in primary root and lateral root primordia, in fruit abscission zone, in vascular system of cotyledons and in trichomes of young leaves,; it was not expressed in mature rosette leaves, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s)., A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO3 belongs to the clade IV, with AtMLO2, AtMLO6 and AtMLO12. The gene is expressed during early seedling growth, in primary root and lateral root primordia, in fruit abscission zone, in vascular system of cotyledons and in trichomes of young leaves,; it was not expressed in mature rosette leaves, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).	3, 3	16617544	AT3G45290	823667	12569425, 15990873, 16525893, 18805951	GO:0005516: calmodulin binding, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0006952: defense response, GO:0008219: cell death	
255578_at	UMAMIT30		4	608454, 608456, 608456	AT4G01450	828176	14722770, 17227549, 18650403		
259399_at	AtPEPC1, PEPC1		1, 1	-6090560, -6090560	AT1G17710	838347	15634198, 15772289, 16679424, 16998091, 17059409, 17085508, 17346263, 18684332, 18775970, 21546457, 22024570	GO:0005634: nucleus, GO:0016036: cellular response to phosphate starvation, GO:0019375: galactolipid biosynthetic process, GO:0045892: negative regulation of transcription, DNA-templated, GO:0052731: phosphocholine phosphatase activity, GO:0052732: phosphoethanolamine phosphatase activity	
254551_at	ATPP2-A1, ATPP2A-1, PP2-A1	encodes a phloem lectin, similar to phloem lectin in cucumber and celery. Gene is expressed in the phloem, predominantly in the companion cells., encodes a phloem lectin, similar to phloem lectin in cucumber and celery. Gene is expressed in the phloem, predominantly in the companion cells., encodes a phloem lectin, similar to phloem lectin in cucumber and celery. Gene is expressed in the phloem, predominantly in the companion cells.	4, 4, 4	10774273	AT4G19840	827728	12529520, 16400686, 17189325, 17293437, 18650403, 20442276, 21226963, 22292537	GO:0005634: nucleus, GO:0006612: protein targeting to membrane, GO:0006833: water transport, GO:0009625: response to insect, GO:0009651: response to salt stress, GO:0009750: response to fructose, GO:0009963: positive regulation of flavonoid biosynthetic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0030246: carbohydrate binding, GO:0043394: proteoglycan binding	
266756_at	CYP709B2	member of CYP709B	2	-19289138	AT2G46950	819309	14690509, 15047898, 15280363, 16258015, 19291320	GO:0009507: chloroplast, GO:0019825: oxygen binding	
247717_at	LTP3	Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the lipid transfer protein (PR-14) family with the following members:   At2g38540/LTP1, At2g38530/LTP2, At5g59320/LTP3, At5g59310/LTP4, At3g51600/LTP5, At3g08770/LTP6, At2g15050/LTP7, At2g18370/LTP8, At2g15325/LTP9, At5g01870/LTP10, At4g33355/LTP11, At3g51590/LTP12, At5g44265/LTP13, At5g62065/LTP14, At4g08530/LTP15.	5	23928971	AT5G59320	836051	10189704, 10940464, 12102506, 12805597, 12795706, 14682612, 14671017, 15082927, 15047901, 15347792, 15546358, 15743445, 15799777, 15894741, 16273343, 16673935, 16792696, 16920880, 16901781, 16998091, 17351116, 17581762, 17662035, 18307990, 18291034, 18590820, 18552355, 18674922, 20667964, 21610183	GO:0005576: extracellular region, GO:0005618: cell wall, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009414: response to water deprivation, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0042538: hyperosmotic salinity response, GO:0048046: apoplast	
