Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
255786_at	ATCLH1, ATHCOR1, CLH1, CORI1	Chlorophyllase is the first enzyme involved in chlorophyll degradation. It catalyzes the hydrolysis of the ester bond to yield chlorophyllide and phytol. AtCLH1 lacks a typical signal sequence for the chloroplast.  Its expression is induced rapidly by methyljasmonate, a known promoter of senescence and chlorophyll degradation., Chlorophyllase is the first enzyme involved in chlorophyll degradation. It catalyzes the hydrolysis of the ester bond to yield chlorophyllide and phytol. AtCLH1 lacks a typical signal sequence for the chloroplast.  Its expression is induced rapidly by methyljasmonate, a known promoter of senescence and chlorophyll degradation., Chlorophyllase is the first enzyme involved in chlorophyll degradation. It catalyzes the hydrolysis of the ester bond to yield chlorophyllide and phytol. AtCLH1 lacks a typical signal sequence for the chloroplast.  Its expression is induced rapidly by methyljasmonate, a known promoter of senescence and chlorophyll degradation., Chlorophyllase is the first enzyme involved in chlorophyll degradation. It catalyzes the hydrolysis of the ester bond to yield chlorophyllide and phytol. AtCLH1 lacks a typical signal sequence for the chloroplast.  Its expression is induced rapidly by methyljasmonate, a known promoter of senescence and chlorophyll degradation.	1, 1, 1, 1	-6803611	AT1G19670	838554	10611389, 9501136, 11950974, 12805590, 12777052, 15194820, 15598807, 15713015, 15994234, 16021335, 16258012, 16262714, 16299171, 16553894, 16698904, 17194769, 17513504, 17545220, 17996203, 18192438, 18184068, 18349515, 18650403, 20507480, 21896889	GO:0000165: MAPK cascade, GO:0005773: vacuole, GO:0006355: regulation of transcription, DNA-templated, GO:0006612: protein targeting to membrane, GO:0009507: chloroplast, GO:0009617: response to bacterium, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0015996: chlorophyll catabolic process, GO:0031348: negative regulation of defense response, GO:0035304: regulation of protein dephosphorylation, GO:0042742: defense response to bacterium, GO:0047746: chlorophyllase activity, GO:0050832: defense response to fungus	00860: Porphyrin and chlorophyll metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
252954_at			4	-18066177, -18066177	AT4G38660	830022	12068095, 12225588, 12805588, 14576160, 16776300, 18650403	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0009664: plant-type cell wall organization, GO:0010075: regulation of meristem growth, GO:0031225: anchored component of membrane, GO:0042545: cell wall modification, GO:0048653: anther development, GO:0051707: response to other organism	
245362_at	HAT1, JAB	Encodes homeobox protein HAT1., Encodes homeobox protein HAT1.	4, 4	9739663	AT4G17460	827457	7915839, 11118137, 14576160, 14648238, 15010618, 15546355, 11173118, 16830180, 18230142, 18650403, 18758690, 18783601, 19392702, 20736450, 22951401	GO:0003006: developmental process involved in reproduction, GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0010582: floral meristem determinacy, GO:0043621: protein self-association, GO:0048467: gynoecium development, GO:0048507: meristem development, GO:0080127: fruit septum development	
267515_at	TCP9		2	-18820242	AT2G45680	819176	11118137, 12084821, 12853141, 14966217, 15610358, 16258011, 18424613, 20736450, 22718775	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0008361: regulation of cell size, GO:0048364: root development, GO:1900056: negative regulation of leaf senescence	
262569_at			1	5224385, 5224411	AT1G15180	838084	16941219	GO:0005215: transporter activity, GO:0005886: plasma membrane, GO:0015297: antiporter activity, GO:0016020: membrane	
255773_at	ATSOT17, ATST5C, SOT17	encodes a desulfoglucosinolate sulfotransferase, involved in the final step of glucosinolate core structure biosynthesis. Has a broad-substrate specificity with preference with methionine-derived desulfoglucosinolates., encodes a desulfoglucosinolate sulfotransferase, involved in the final step of glucosinolate core structure biosynthesis. Has a broad-substrate specificity with preference with methionine-derived desulfoglucosinolates., encodes a desulfoglucosinolate sulfotransferase, involved in the final step of glucosinolate core structure biosynthesis. Has a broad-substrate specificity with preference with methionine-derived desulfoglucosinolates.	1, 1, 1	6398580	AT1G18590	838440	15234990, 15358770, 15866872, 16367753, 16424108, 16406306, 16911220, 17189325, 17461791, 18467456, 18650403, 19077143, 21281472, 23073694	GO:0005737: cytoplasm, GO:0006569: tryptophan catabolic process, GO:0008146: sulfotransferase activity, GO:0009684: indoleacetic acid biosynthetic process, GO:0019344: cysteine biosynthetic process, GO:0019761: glucosinolate biosynthetic process, GO:0019761: glucosinolate biosynthetic process, GO:0042742: defense response to bacterium, GO:0047364: desulfoglucosinolate sulfotransferase activity	00966: Glucosinolate biosynthesis, 01110: Biosynthesis of secondary metabolites
259383_at	JAL35, JR1	JA-responsive gene, JA-responsive gene	3, 3	-5595929, -5595929, -5595929	AT3G16470	820895	9648747, 12805595, 14617066, 14690509, 15282545, 15381001, 15347784, 15539469, 16021339, 16377752, 16377748, 16403842, 16553894, 16708291, 16901781, 17142483, 17376161, 17640338, 17675405, 18182375, 18178671, 18467340, 18650403, 18805951, 18705666, 20118269, 22102697, 23334891	GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0005773: vacuole, GO:0006816: calcium ion transport, GO:0007030: Golgi organization, GO:0009409: response to cold, GO:0009506: plasmodesma, GO:0009507: chloroplast, GO:0009611: response to wounding, GO:0009611: response to wounding, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009753: response to jasmonic acid, GO:0009753: response to jasmonic acid, GO:0016020: membrane, GO:0019344: cysteine biosynthetic process	
264843_at		A single copy gene that encodes a protein with sequence similarity to tomato E8 (ACC oxidase, the last step in ethylene biosynthesis) involved in ethylene synthesis and fruit ripening in tomato. This gene is not induced by ethylene in siliques. The transcript is found in siliques, etiolated seedlings, leaves, stems and flowers.	1	-842747	AT1G03400	838751	7579161, 12805619, 17616511, 18452589, 18650403	GO:0005737: cytoplasm, GO:0009815: 1-aminocyclopropane-1-carboxylate oxidase activity	
256452_at	AtHB33, HB33, ZHD5		1, 1, 1	28241072	AT1G75240	843861	15010618, 16428600, 17233795, 17478635, 18650403, 21059647, 21056641, 21779177	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0009737: response to abscisic acid, GO:0010103: stomatal complex morphogenesis, GO:0045893: positive regulation of transcription, DNA-templated	
253814_at			4	-14011844	AT4G28290	828944	18775970	GO:0003674: molecular_function, GO:0008150: biological_process, GO:0009507: chloroplast	
254512_at			4	-10924121	AT4G20230	827770	12566586, 12777052, 14576160, 15561727, 15918888, 16297850, 20736450	GO:0005737: cytoplasm	
248028_at			5	22530202	AT5G55620	835656	17337630, 18650403, 20627899	GO:0003674: molecular_function, GO:0005575: cellular_component, GO:0071281: cellular response to iron ion, GO:0071369: cellular response to ethylene stimulus, GO:0071732: cellular response to nitric oxide	
245690_at	ATPAL3, PAL3	Member of Phenylalanine ammonialyase (PAL) gene family. Differs significantly from PAL1 and PAL2 and other sequenced plant PAL genes.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)., Member of Phenylalanine ammonialyase (PAL) gene family. Differs significantly from PAL1 and PAL2 and other sequenced plant PAL genes.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4).	5, 5	1160831, 1160634	AT5G04230	830302	10571872, 9085571, 7888622, 8401614, 12671089, 14568076, 14612585, 15276452, 15998247, 15937231, 15878986, 16159327, 16553894, 17384165, 17635218, 18242769, 18375600, 20566705, 21874349, 23216753	GO:0005515: protein binding, GO:0005737: cytoplasm, GO:0006952: defense response, GO:0009611: response to wounding, GO:0016556: mRNA modification, GO:0045548: phenylalanine ammonia-lyase activity	00360: Phenylalanine metabolism, 00910: Nitrogen metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
265724_at	ATOFP16, OFP16		2, 2	13647852	AT2G32100	817770	15781858, 18650403, 21886836	GO:0005634: nucleus, GO:0045892: negative regulation of transcription, DNA-templated	
255822_at	ATEXP8, ATEXPA8, ATHEXP, EXP8, EXPA8	member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana., member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana., member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana., member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana., member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana.	2, 2, 2, 2, 2	-16948863	AT2G40610	818656	11641069, 11891242, 12119417, 12417700, 12007405, 14623097, 15047898, 15381001, 15634197, 15574398, 15713015, 15772289, 15894741, 16207747, 16307366, 16299171, 16377748, 16371470, 16412086, 16648215, 16792696, 16942607, 16927204, 16920880, 16901781, 17142483, 17227549, 17411438, 17497164, 17478635, 18061566, 18231654, 18192438, 18650403, 18783601, 19149885, 19704662, 23020316	GO:0005576: extracellular region, GO:0006949: syncytium formation, GO:0009826: unidimensional cell growth, GO:0009826: unidimensional cell growth, GO:0009828: plant-type cell wall loosening, GO:0009828: plant-type cell wall loosening, GO:0009831: plant-type cell wall modification involved in multidimensional cell growth	
256527_at		Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the plant thionin (PR-13) family with the following members: At1g66100, At5g36910, At1g72260, At2g15010, At1g12663, At1g12660.	1	-24605671	AT1G66100	842924	15082927, 15772289, 16307302, 17616737, 18650403, 18674922	GO:0005576: extracellular region, GO:0006952: defense response	
254644_at	CLE2	CLE2, putative ligand, member of large gene family homologous to Clavata3	4	10211869	AT4G18510	827583	11457943, 12602871, 15375205, 16489133, 17028338, 17991631, 18682547, 20884811	GO:0005102: signaling receptor binding, GO:0005576: extracellular region, GO:0007165: signal transduction, GO:0033612: receptor serine/threonine kinase binding, GO:0045168: cell-cell signaling involved in cell fate commitment, GO:0048046: apoplast, GO:0048046: apoplast	
252317_at	DCF		3	18046323	AT3G48720	824033	15282545, 16798886, 18650403, 22158675	GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0010143: cutin biosynthetic process, GO:0016740: transferase activity, GO:0033494: ferulate metabolic process, GO:0050734: hydroxycinnamoyltransferase activity	
249071_at			5	17722484	AT5G44050	834428	11152613, 16829591, 18650403	GO:0005215: transporter activity, GO:0005886: plasma membrane, GO:0016020: membrane	
267459_at			2	-14321062	AT2G33850	817954	12177459, 12753580, 12913156, 15894741, 16212609, 18650403, 20736450, 22487254, 23148892	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0008150: biological_process	
246633_at			1	-10393797	AT1G29720	839850	12972053, 16920880, 21477822	GO:0005886: plasma membrane, GO:0016301: kinase activity	
253754_at			4	14304921, 14304921	AT4G29020	829023	12417700, 12913156, 15047898, 17142483, 18650403	GO:0003674: molecular_function, GO:0008150: biological_process, GO:0010075: regulation of meristem growth	
250968_at			5	-670065	AT5G02890	831751	18650403, 18805951	GO:0005575: cellular_component, GO:0016740: transferase activity	
247024_at			5	26743279	AT5G66985	836833	16033780, 16081496	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
259853_at	PSY1R	Encodes a leucine-rich repeat receptor kinase (LRR-RK) involved in the perception of PSY1.  PSY1 is an 18-aa tyrosine-sulfated glycopeptide encoded by AT5G58650 that promotes cellular proliferation and expansion.	1	-27217477	AT1G72300	843562	12972053, 18650403, 21477822, 23062058	GO:0001653: peptide receptor activity, GO:0004674: protein serine/threonine kinase activity, GO:0004888: transmembrane signaling receptor activity, GO:0005524: ATP binding, GO:0005886: plasma membrane, GO:0006468: protein phosphorylation, GO:0007169: transmembrane receptor protein tyrosine kinase signaling pathway, GO:0009611: response to wounding, GO:0031347: regulation of defense response	
263715_at	ATGLK1, GLK1, GPRI1	Encodes GLK1, Golden2-like 1, one of a pair of partially redundant nuclear transcription factors that regulate chloroplast development in a cell-autonomous manner. GLK2, Golden2-like 2, is encoded by At5g44190. GLK1 and GLK2 regulate the expression of the photosynthetic apparatus., Encodes GLK1, Golden2-like 1, one of a pair of partially redundant nuclear transcription factors that regulate chloroplast development in a cell-autonomous manner. GLK2, Golden2-like 2, is encoded by At5g44190. GLK1 and GLK2 regulate the expression of the photosynthetic apparatus., Encodes GLK1, Golden2-like 1, one of a pair of partially redundant nuclear transcription factors that regulate chloroplast development in a cell-autonomous manner. GLK2, Golden2-like 2, is encoded by At5g44190. GLK1 and GLK2 regulate the expression of the photosynthetic apparatus.	2, 2, 2	8855358, 8855358	AT2G20570	816579	11118137, 11828027, 12220263, 17533111, 18344319, 18643989, 19376934, 19383092, 19726569, 20627089, 21214652, 22791829, 22968911	GO:0000165: MAPK cascade, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006364: rRNA processing, GO:0006612: protein targeting to membrane, GO:0007165: signal transduction, GO:0009617: response to bacterium, GO:0009658: chloroplast organization, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0009902: chloroplast relocation, GO:0009910: negative regulation of flower development, GO:0009965: leaf morphogenesis, GO:0010027: thylakoid membrane organization, GO:0010207: photosystem II assembly, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0010380: regulation of chlorophyll biosynthetic process, GO:0030154: cell differentiation, GO:0031348: negative regulation of defense response, GO:0035304: regulation of protein dephosphorylation, GO:0042793: plastid transcription, GO:0044212: transcription regulatory region DNA binding, GO:0045893: positive regulation of transcription, DNA-templated, GO:0045893: positive regulation of transcription, DNA-templated, GO:0045893: positive regulation of transcription, DNA-templated	
